agent0
actions UP DOWN LEFT RIGHT PRESS NOTHING
03080101 0 4802.145655673557 3194.0982597154866 5663.585518126254 4621.565654928227 0
01040101 0 0 5549.3507655443755 0 0 0
01030101 5428.4215544318295 5658.153427173356 5333.5294647445635 0 0 0
02010101 5256.862921281444 4011.4440928205413 0 5290.863033102534 0 5297.643032726061
03010101 0 3588.4178489296987 0 0 0 4074.8590173509
01020101 5292.125238723495 5324.924390455554 5281.178156523199 0 0 5282.032585969104
04021101 99.99999999999994 0 0 0 0 0
03021101 0 0 0 0 0 0
07081101 0 0 0 5757.879492540001 0 0
01041101 0 0 0 0 5644.715404760052 0
03051101 0 0 99.99999999999994 0 0 0
03041101 0 0 0 0 0 0
02060101 0 3554.920220664363 0 0 0 0
02051101 0 199.8999999999998 0 0 0 0
03040101 0 3240.6422418826087 0 0 3168.223742239018 0
04040101 0 0 99.99999522688927 0 0 3226.950053212274
02030101 5366.456190198935 5804.0614495272075 0 4946.595967005923 5330.555241265188 0
02021101 0 0 99.99999999999994 0 0 0
02011101 0 0 0 0 0 0
03011101 0 0 0 0 4715.441145018184 0
02040101 5236.6980050239945 3130.8124464270936 5263.198098493176 0 4976.292121649282 4874.948128773882
02050101 1616.9165794319858 0 0 0 1562.2476285577122 1582.8274143169979
01050101 0 1640.9334763871486 0 0 0 1665.6596747904612
04010101 0 3709.6317276095087 0 0 0 0
04030101 0 0 0 0 0 0
01060101 0 0 0 3275.6939364382993 0 0
02080101 0 0 0 0 0 1242.2816783203134
---
agent1
actions UP DOWN LEFT RIGHT PRESS NOTHING
16040000 7980.296436926681 7528.1633365020325 7113.817237258726 7374.250746271541 7519.0303660199725 7598.469523153076
16030000 7194.412667459195 7183.836514871365 6753.884730597064 7548.399052461827 7189.847088548225 7033.189259655793
16020000 6401.75430189938 6639.562419875117 6261.944482848684 7040.60541059657 6863.031747267416 6893.9678272181645
16010000 6286.569976208271 6370.935722754322 6214.319379515291 6793.363851717171 5535.8215397665335 6310.4597583618515
15010000 6306.970442517146 6207.927310630038 6218.706966421272 6697.062631811859 6325.430526151691 6233.446270963539
15020000 6300.100295081335 6793.408353357842 6270.497106757393 6936.407996980753 6624.860892232903 6610.171045268736
15030000 7191.322668094385 7268.676589832459 6390.158711461316 7602.3461326898705 7131.8475566225015 6951.923663946949
15040000 7544.808988907879 7597.850645713058 7086.7385336803 8085.943164305698 7780.837068996382 7508.677289739158
15050000 7871.427467993378 7429.152658520206 7777.9428279840895 7738.432939362329 8197.268470158126 7752.146501045372
16050000 7651.264367013901 7345.172330981133 7624.943266715987 6976.079493373909 7383.96990589703 7298.118272693527
15060000 7560.459191788867 6884.14966180808 7764.931261310187 7138.728903530143 7367.600999522994 7996.901414572534
16060000 7622.184145568426 7019.989979730355 7265.2715059317225 6602.142212457662 7038.474374739324 6957.423344839213
16070000 7051.553405924418 6639.681828382323 7078.503848468622 6540.547656768391 6864.474643474556 7218.507379387425
15070000 7471.522876534476 6654.02384942872 7524.5028038224755 6536.525615082973 6981.60931301252 6882.812384720903
15080000 6733.381125955296 6521.2017685227465 7272.764506246565 6674.381261973037 6630.72960693307 6708.326261907516
16080000 6740.961962717457 6688.850228547896 7044.12628645176 6526.810761773191 6584.322965771297 6594.196512992529
16010100 6051.570734335019 5914.525127243056 5503.280604011175 6223.8948086373375 5680.484021269948 5687.61024409343
16020100 6541.781151831369 6198.934563055877 5737.097516664618 6569.863028123325 5991.452075029767 6208.2608092555765
16030100 7123.031300176889 6654.078590269117 6064.686892244382 6945.23324488975 6828.688062687705 6821.737023504546
15030100 7132.720315705014 6654.503180526404 6672.6157661446405 7551.663044205142 7126.550360942071 7118.181032340384
15040100 7275.694788480271 6976.573706018564 7200.200966597541 8012.240312361895 7558.0426654337225 7490.957258425295
16040100 7649.3045870671895 7246.289020963248 6724.239793005901 7317.609959759242 7149.0741285499635 6968.580588004596
16050100 7838.322002833933 7470.540944530762 6998.365756913665 7209.97604076576 7532.054839757485 7561.069675808
16060100 7759.205121113749 7325.006296206312 7454.891091494645 7125.594554621427 7393.869316396529 7175.075453169071
15050100 7785.456883277702 7580.034479365654 7510.200020481521 8315.356128401048 7861.823072373532 7972.696064653509
15060100 8420.41477573621 7257.309061819925 7838.521600264321 7473.581496504854 8104.278239372745 8035.672740326607
15070100 7407.496537724394 6964.104741727762 7888.883319003194 6996.387687028879 7339.953641734254 7294.1590939519
15080100 7007.635716971374 6506.536802038242 7482.118955021349 7016.754563607587 6816.896164722376 6953.526960473451
16080100 7030.392166002948 6747.560370017838 7073.287436835523 6667.393937382659 6672.142211909303 6791.773919935916
16070100 7347.952487612709 7099.9807740536235 7329.043602488436 6685.9038464389305 7074.21817998838 6868.663874490947
